"153","13","b","ELE","stammers4","um.IM[or]gum.N.SG+SM ","","caster.N.SG","there.ADV for.PREP the.DET.DEF piano.N.SG ",""
"153","17","a","ELE","stammers4","CASTER yna ar_gyfer y ","4","PIANO ","? ","0"
"153","17","b","ELE","stammers4","caster.N.SG there.ADV for.PREP the.DET.DEF ","","piano.N.SG"," ",""

"155","7","a","ELE","stammers4","nos Iau [[mae]] yn [[wneud]] yr ","6","GIG ","yna YEAH ","2"
"155","7","b","ELE","stammers4","night.N.F.SG Jupiter.N.M.SG be.V.3S.PRES stative.STAT make.V.INFIN+SM the.DET.DEF ","","gig.N.SG[or]cig.N.SG+SM","there.ADV yeah.ADV ",""
"155","9","a","ELE","stammers4","GIG yna ","2","YEAH ","yn GAERNARFON ","2"
"155","9","b","ELE","stammers4","gig.N.SG[or]cig.N.SG+SM there.ADV ","","yeah.ADV","in.PREP name ",""
"155","11","a","ELE","stammers4","YEAH yn ","2","GAERNARFON ","GALERI ","1"
"155","11","b","ELE","stammers4","yeah.ADV in.PREP ","","name","name ",""
"155","12","a","ELE","stammers4","GAERNARFON ","1","GALERI ","? ","0"
"155","12","b","ELE","stammers4","name ","","name"," ",""

"158","1","a","ELE","stammers4","","0","MMM ",". ","0"
"158","1","b","ELE","stammers4","","","mmm.IM"," ",""

"159","4","a","ALN","stammers4","[[basai]] yn doniol ","3","JUST ","[[mynd]] i [[chwerthin]] ! ","3"
"159","4","b","ALN","stammers4","be.V.3S.PLUPERF.SPOKEN stative.STAT funny.ADJ ","","just.ADV[or]just.ADJ","go.V.INFIN to.PREP laugh.V.INFIN  ",""

"160","1","a","ELE","stammers4","","0","WELL ","na [[mae]] bosib de ? ","4"
"160","1","b","ELE","stammers4","","","well.ADV","neg.PRT be.V.3S.PRES possible.ADJ+SM isn't_it.IM  ",""

"161","1","a","ALN","stammers4","","0","OH ","na na wir wir ! ","4"
"161","1","b","ALN","stammers4","","","oh.IM","neg.PRT neg.PRT[or]who_not.PRON.REL.NEG[or](n)or.CONJ[or]than.CONJ true.ADJ+SM true.ADJ+SM  ",""

"163","3","a","ELE","stammers4","[[wsti]] [[mae]] ","2","AUNTIE ","CAROL ","1"
"163","3","b","ELE","stammers4","know.V.2S.PRES.SPOKEN be.V.3S.PRES ","","name","name ",""
"163","4","a","ELE","stammers4","AUNTIE ","1","CAROL ","yn [[dod]] . ","2"
"163","4","b","ELE","stammers4","name ","","name","stative.STAT come.V.INFIN  ",""

"164","1","a","ALN","stammers4","","0","MMM ",". ","0"
"164","1","b","ALN","stammers4","","","mmm.IM"," ",""

"166","1","a","ALN","stammers4","","0","MMHM ",". ","0"
"166","1","b","ALN","stammers4","","","mmhm.IM"," ",""

"167","1","a","ELE","stammers4","","0","RIGHT ",". ","0"
"167","1","b","ELE","stammers4","","","right.ADJ"," ",""

"169","5","a","ELE","stammers4","[[fedra]] i [[fynd]] efo ","4","DEBBIE ","a CHARLIE ","2"
"169","5","b","ELE","stammers4","be_able.V.1S.PRES I.PRON.1S go.V.INFIN+SM with.PREP ","","name","and.CONJ name ",""
"169","7","a","ELE","stammers4","DEBBIE a ","2","CHARLIE ","am chwech tan saith . ","4"
"169","7","b","ELE","stammers4","name and.CONJ ","","name","for.PREP six.NUM until.PREP seven.NUM  ",""

"170","1","a","ALN","stammers4","","0","OH ","na [[dw]] i ddim isio [[mynd]] [[coelia]] di fi ! ","9"
"170","1","b","ALN","stammers4","","","oh.IM","neg.PRT be.V.1S.PRES.SPOKEN I.PRON.1S not.ADV+SM want.N.M.SG go.V.INFIN believe.V.2S.IMPER[or]believe.V.3S.PRES you.PRON.2S+SM I.PRON.1S+SM  ",""

"171","1","a","ELE","stammers4","","0","OH ","ti SURE ","2"
"171","1","b","ELE","stammers4","","","oh.IM","you.PRON.2S sure.ADJ ",""
"171","3","a","ELE","stammers4","OH ti ","2","SURE ","? ","0"
"171","3","b","ELE","stammers4","oh.IM you.PRON.2S ","","sure.ADJ"," ",""

"174","9","a","ALN","stammers4","[[dw]] i yn ddigon hapus i [[chwarae]] yr ","8","STUFF ","am bres ond [[dw]] i ddim isio [[gwrando]] arno fo ! ","10"
"174","9","b","ALN","stammers4","be.V.1S.PRES.SPOKEN I.PRON.1S stative.STAT enough.QUAN+SM happy.ADJ to.PREP play.V.INFIN the.DET.DEF ","","stuff.SV.INFIN","for.PREP money.N.M.SG+SM but.CONJ be.V.1S.PRES.SPOKEN I.PRON.1S not.ADV+SM want.N.M.SG listen.V.INFIN on_him.PREP+PRON.M.3S he.PRON.M.3S  ",""

"175","1","a","ELE","stammers4","","0","OH ","RIGHT ","1"
"175","1","b","ELE","stammers4","","","oh.IM","right.ADJ ",""
"175","2","a","ELE","stammers4","OH ","1","RIGHT ","O_K ","1"
"175","2","b","ELE","stammers4","oh.IM ","","right.ADJ","OK.IM ",""
"175","3","a","ELE","stammers4","RIGHT ","1","O_K ","! ","0"
"175","3","b","ELE","stammers4","right.ADJ ","","OK.IM"," ",""

"176","1","a","ALN","stammers4","","0","OH ","[[mae]] JUST ","2"
"176","1","b","ALN","stammers4","","","oh.IM","be.V.3S.PRES just.ADV[or]just.ADJ ",""
"176","3","a","ALN","stammers4","OH [[mae]] ","2","JUST ","yn UM ","2"
"176","3","b","ALN","stammers4","oh.IM be.V.3S.PRES ","","just.ADV[or]just.ADJ","stative.STAT um.IM[or]gum.N.SG+SM ",""
"176","5","a","ALN","stammers4","JUST yn ","2","UM ",". ","0"
"176","5","b","ALN","stammers4","just.ADV[or]just.ADJ stative.STAT ","","um.IM[or]gum.N.SG+SM"," ",""

"177","1","a","ALN","stammers4","","0","ER ","STYLE ","1"
"177","1","b","ALN","stammers4","","","er.IM","style.N.SG ",""
"177","2","a","ALN","stammers4","ER ","1","STYLE ","[[mae]] yn [[chwarae]] [[ydy]] . ","4"
"177","2","b","ALN","stammers4","er.IM ","","style.N.SG","be.V.3S.PRES stative.STAT play.V.INFIN be.V.3S.PRES  ",""

"178","3","a","ALN","stammers4","[[mae]] [[wneud]] ","2","JAZZ ","STRAIGHT ","1"
"178","3","b","ALN","stammers4","be.V.3S.PRES make.V.INFIN+SM ","","jazz.N.SG","straight.ADJ ",""
"178","4","a","ALN","stammers4","JAZZ ","1","STRAIGHT ","ond [[mae]] o yn [[ymylu]] ar be [[mae]] nhw yn [[galw]] yn TRAD ","13"
"178","4","b","ALN","stammers4","jazz.N.SG ","","straight.ADJ","but.CONJ be.V.3S.PRES he.PRON.M.3S.SPOKEN stative.STAT border.V.INFIN on.PREP what.INT be.V.3S.PRES they.PRON.3P stative.STAT call.V.INFIN yn.PRT trad.N.SG ",""
"178","17","a","ALN","stammers4","STRAIGHT ond [[mae]] o yn [[ymylu]] ar be [[mae]] nhw yn [[galw]] yn ","13","TRAD ",". ","0"
"178","17","b","ALN","stammers4","straight.ADJ but.CONJ be.V.3S.PRES he.PRON.M.3S.SPOKEN stative.STAT border.V.INFIN on.PREP what.INT be.V.3S.PRES they.PRON.3P stative.STAT call.V.INFIN yn.PRT ","","trad.N.SG"," ",""

"179","1","a","ELE","stammers4","","0","TRAD ","OH ","1"
"179","1","b","ELE","stammers4","","","trad.N.SG","oh.IM ",""
"179","2","a","ELE","stammers4","TRAD ","1","OH ","RIGHT ","1"
"179","2","b","ELE","stammers4","trad.N.SG ","","oh.IM","right.ADJ ",""
"179","3","a","ELE","stammers4","OH ","1","RIGHT ",". ","0"
"179","3","b","ELE","stammers4","oh.IM ","","right.ADJ"," ",""

"180","3","a","ALN","stammers4","ac yn ","2","TRAD ","[[mae]] gen ti un_ai CLARINET ","5"
"180","3","b","ALN","stammers4","and.CONJ yn.PRT ","","trad.N.SG","be.V.3S.PRES by.PREP.SPOKEN you.PRON.2S either.ADV clarinet.N.SG ",""
"180","8","a","ALN","stammers4","TRAD [[mae]] gen ti un_ai ","5","CLARINET ","sef yr offeryn gwaetha yn y byd yn yn WHINE_IO ","10"
"180","8","b","ALN","stammers4","trad.N.SG be.V.3S.PRES by.PREP.SPOKEN you.PRON.2S either.ADV ","","clarinet.N.SG","namely.CONJ the.DET.DEF instrument.N.M.SG bad.ADJ.SUP in.PREP the.DET.DEF world.N.M.SG yn.PRT yn.PRT whine.N.SG+WV ",""
"180","18","a","ALN","stammers4","CLARINET sef yr offeryn gwaetha yn y byd yn yn ","10","WHINE_IO ","JUST ","1"
"180","18","b","ALN","stammers4","clarinet.N.SG namely.CONJ the.DET.DEF instrument.N.M.SG bad.ADJ.SUP in.PREP the.DET.DEF world.N.M.SG yn.PRT yn.PRT ","","whine.N.SG+WV","just.ADV[or]just.ADJ ",""
"180","19","a","ALN","stammers4","WHINE_IO ","1","JUST ","neu [[mae]] gen ti DROMBONE ","5"
"180","19","b","ALN","stammers4","whine.N.SG+WV ","","just.ADV[or]just.ADJ","or.CONJ be.V.3S.PRES by.PREP.SPOKEN you.PRON.2S trombone.N.SG+SM ",""
"180","24","a","ALN","stammers4","JUST neu [[mae]] gen ti ","5","DROMBONE ",". ","0"
"180","24","b","ALN","stammers4","just.ADV[or]just.ADJ or.CONJ be.V.3S.PRES by.PREP.SPOKEN you.PRON.2S ","","trombone.N.SG+SM"," ",""

"181","1","a","ELE","stammers4","","0","WELL ","pwy [[sy]] yn [[chwarae]] hwnna te ","6"
"181","1","b","ELE","stammers4","","","well.ADV","who.PRON which_is.V.3SP.PRES.REL stative.STAT play.V.INFIN that.PRON.M.SG.SPOKEN tea.N.M.SG ",""
"181","7","a","ELE","stammers4","WELL pwy [[sy]] yn [[chwarae]] hwnna ","6","TE ","? ","0"
"181","7","b","ELE","stammers4","well.ADV who.PRON which_is.V.3SP.PRES.REL stative.STAT play.V.INFIN that.PRON.M.SG.SPOKEN ","","tea.N.M.SG"," ",""

"182","1","a","ALN","stammers4","","0","OH ","[[does]] neb yn [[chwarae]] CLARINET ","5"
"182","1","b","ALN","stammers4","","","oh.IM","be.V.3S.PRES.INDEF.NEG anyone.PRON stative.STAT play.V.INFIN clarinet.N.SG ",""
"182","6","a","ALN","stammers4","OH [[does]] neb yn [[chwarae]] ","5","CLARINET ","efo ED ","2"
"182","6","b","ALN","stammers4","oh.IM be.V.3S.PRES.INDEF.NEG anyone.PRON stative.STAT play.V.INFIN ","","clarinet.N.SG","with.PREP name ",""
"182","8","a","ALN","stammers4","CLARINET efo ","2","ED ",". ","0"
"182","8","b","ALN","stammers4","clarinet.N.SG with.PREP ","","name"," ",""

"183","5","a","ALN","stammers4","ond [[mae]] gynno fo ","4","FOY ","yn [[chwarae]] TROMBONE ","3"
"183","5","b","ALN","stammers4","but.CONJ be.V.3S.PRES with_him.PREP+PRON.M.3S he.PRON.M.3S ","","boy.N.SG+SM","stative.STAT play.V.INFIN trombone.N.SG ",""
"183","8","a","ALN","stammers4","FOY yn [[chwarae]] ","3","TROMBONE ",". ","0"
"183","8","b","ALN","stammers4","boy.N.SG+SM stative.STAT play.V.INFIN ","","trombone.N.SG"," ",""

"184","1","a","ELE","stammers4","","0","HMM ",". ","0"
"184","1","b","ELE","stammers4","","","hmm.IM"," ",""

"185","1","a","ELE","stammers4","","0","OH ","! ","0"
"185","1","b","ELE","stammers4","","","oh.IM"," ",""

"186","1","a","ALN","stammers4","","0","UM ","[[mae]] o . ","2"
"186","1","b","ALN","stammers4","","","um.IM[or]gum.N.SG+SM","be.V.3S.PRES he.PRON.M.3S.SPOKEN  ",""

"187","2","a","ALN","stammers4","yn ","1","TRAD ","yn lle [[bod]] gen ti un PERSON ","7"
"187","2","b","ALN","stammers4","yn.PRT ","","trad.N.SG","in.PREP where.INT be.V.INFIN by.PREP.SPOKEN you.PRON.2S one.NUM person.N.SG ",""
"187","9","a","ALN","stammers4","TRAD yn lle [[bod]] gen ti un ","7","PERSON ","yn [[cymryd]] y MELODY ","4"
"187","9","b","ALN","stammers4","trad.N.SG in.PREP where.INT be.V.INFIN by.PREP.SPOKEN you.PRON.2S one.NUM ","","person.N.SG","stative.STAT take.V.INFIN the.DET.DEF melody.N.SG ",""
"187","13","a","ALN","stammers4","PERSON yn [[cymryd]] y ","4","MELODY ","neu yn [[chwarae]] yr blaen . ","5"
"187","13","b","ALN","stammers4","person.N.SG stative.STAT take.V.INFIN the.DET.DEF ","","melody.N.SG","or.CONJ stative.STAT play.V.INFIN the.DET.DEF front.N.M.SG  ",""

"188","1","a","ELE","stammers4","","0","HMM ",". ","0"
"188","1","b","ELE","stammers4","","","hmm.IM"," ",""

"190","1","a","ELE","stammers4","","0","OH ","[[mae]] yn flêr felly . ","4"
"190","1","b","ELE","stammers4","","","oh.IM","be.V.3S.PRES stative.STAT untidy.ADJ+SM so.ADV  ",""

"192","2","a","ALN","stammers4","a ","1","JUST ","yn [[meddwl]] . ","2"
"192","2","b","ALN","stammers4","and.CONJ ","","just.ADV[or]just.ADJ","stative.STAT think.V.INFIN  ",""

"195","1","a","ELE","stammers4","","0","OH ","RIGHT ","1"
"195","1","b","ELE","stammers4","","","oh.IM","right.ADJ ",""
"195","2","a","ELE","stammers4","OH ","1","RIGHT ",". ","0"
"195","2","b","ELE","stammers4","oh.IM ","","right.ADJ"," ",""

"196","9","a","ALN","stammers4","os ti [[sefyll]] yn y cefn yn [[mynd]] ","8","ER ","[[dw]] ddim yn [[meindio]] hynna . ","5"
"196","9","b","ALN","stammers4","if.CONJ you.PRON.2S stand.V.INFIN in.PREP the.DET.DEF back.N.M.SG stative.STAT go.V.INFIN ","","er.IM","be.V.1S.PRES.SPOKEN not.ADV+SM stative.STAT mind.V.INFIN that.DEM.SPOKEN  ",""

"197","1","a","ELE","stammers4","","0","MMM ",". ","0"
"197","1","b","ELE","stammers4","","","mmm.IM"," ",""

"198","6","a","ALN","stammers4","@@because@@ [[timod]] [[mae]] o yn ","5","JOB ",". ","0"
"198","6","b","ALN","stammers4","because.CONJ know.V.2S.PRES.SPOKEN be.V.3S.PRES he.PRON.M.3S.SPOKEN yn.PRT ","","job.N.SG"," ",""

"201","2","a","ALN","stammers4","[[dysgu]] ","1","FRANK ",". ","0"
"201","2","b","ALN","stammers4","teach.V.INFIN ","","name"," ",""

"202","1","a","ELE","stammers4","","0","AHH ","! ","0"
"202","1","b","ELE","stammers4","","","ahh.IM"," ",""

"203","12","a","ALN","stammers4","ond [[dw]] i ddim @@actually@@ isio [[mynd]] i [[wrando]] ar y ","11","STUFF ",". ","0"
"203","12","b","ALN","stammers4","but.CONJ be.V.1S.PRES.SPOKEN I.PRON.1S not.ADV+SM actual.ADJ+LY want.N.M.SG go.V.INFIN to.PREP listen.V.INFIN+SM on.PREP the.DET.DEF ","","stuff.SV.INFIN"," ",""

"204","1","a","ELE","stammers4","","0","O_K ",". ","0"
"204","1","b","ELE","stammers4","","","OK.IM"," ",""

"205","3","a","ALN","stammers4","a [[basai]] ","2","ED ","yn [[gwybod]] na [[mynd]] i [[wrando]] i [[chwerthin]] [[faswn]] i @@anyway@@ . ","11"
"205","3","b","ALN","stammers4","and.CONJ be.V.3S.PLUPERF.SPOKEN ","","name","stative.STAT know.V.INFIN (n)or.CONJ go.V.INFIN to.PREP listen.V.INFIN+SM I.PRON.1S laugh.V.INFIN be.V.1S.PLUPERF.SPOKEN+SM I.PRON.1S anyway.ADV  ",""

"207","1","a","ALN","stammers4","","0","OH ","[[basai]] ! ","1"
"207","1","b","ALN","stammers4","","","oh.IM","be.V.3S.PLUPERF.SPOKEN  ",""

"208","1","a","ELE","stammers4","","0","OH ","RIGHT ","1"
"208","1","b","ELE","stammers4","","","oh.IM","right.ADJ ",""
"208","2","a","ELE","stammers4","OH ","1","RIGHT ","O_K ","1"
"208","2","b","ELE","stammers4","oh.IM ","","right.ADJ","OK.IM ",""
"208","3","a","ELE","stammers4","RIGHT ","1","O_K ",". ","0"
"208","3","b","ELE","stammers4","right.ADJ ","","OK.IM"," ",""

"209","1","a","ALN","stammers4","","0","OH ","[[mae]] yn [[dallt]] ! ","3"
"209","1","b","ALN","stammers4","","","oh.IM","be.V.3S.PRES stative.STAT understand.V.INFIN.SPOKEN  ",""

"211","2","a","ELE","stammers4","na ","1","EMMA ","[[oedd]] yn [[gobeithio]] [[mynd]] hefo ei plant hi heddiw . ","9"
"211","2","b","ELE","stammers4","neg.PRT ","","name","be.V.3S.IMPERF stative.STAT hope.V.INFIN go.V.INFIN with.PREP+H her.ADJ.POSS children.N.M.PL she.PRON.F.3S today.ADV  ",""

"212","1","a","ALN","stammers4","","0","EMMA ",". ","0"
"212","1","b","ALN","stammers4","","","name"," ",""

"214","7","a","ELE","stammers4","[[honna]] [[oedda]] chdi yn [[weld]] yn ","6","GALERI ","ac [[oedda]] chdi byth yn SURE ","6"
"214","7","b","ELE","stammers4","claim.V.2S.IMPER be.V.2S.PAST.NORTH you.PRON stative.STAT see.V.INFIN+SM in.PREP ","","name","and.CONJ be.V.2S.PAST.NORTH you.PRON forever.ADV stative.STAT sure.ADJ ",""
"214","13","a","ELE","stammers4","GALERI ac [[oedda]] chdi byth yn ","6","SURE ","pwy [[oedd]] hi . ","3"
"214","13","b","ELE","stammers4","name and.CONJ be.V.2S.PAST.NORTH you.PRON forever.ADV stative.STAT ","","sure.ADJ","who.PRON be.V.3S.IMPERF she.PRON.F.3S  ",""

"217","6","a","ELE","stammers4","ond [[oedda]] chdi byth yn ","5","SURE ",". ","0"
"217","6","b","ELE","stammers4","but.CONJ be.V.2S.PAST.NORTH you.PRON forever.ADV stative.STAT ","","sure.ADJ"," ",""

"220","6","a","ALN","stammers4","be [[mae]] yn [[dysgu]] yn ","5","CAE_TOP ","? ","0"
"220","6","b","ALN","stammers4","what.INT be.V.3S.PRES stative.STAT teach.V.INFIN in.PREP ","","name"," ",""

"222","1","a","ELE","stammers4","","0","OH ","[[oedd]] hi yn PARTY ","4"
"222","1","b","ELE","stammers4","","","oh.IM","be.V.3S.IMPERF she.PRON.F.3S yn.PRT party.N.SG ",""
"222","5","a","ELE","stammers4","OH [[oedd]] hi yn ","4","PARTY ","FREDA ","1"
"222","5","b","ELE","stammers4","oh.IM be.V.3S.IMPERF she.PRON.F.3S yn.PRT ","","party.N.SG","name ",""
"222","6","a","ELE","stammers4","PARTY ","1","FREDA ","[[doedd]] ? ","1"
"222","6","b","ELE","stammers4","party.N.SG ","","name","be.V.3S.IMPERF.NEG  ",""

"223","1","a","ELE","stammers4","","0","GRAHAM ","a EMMA ","2"
"223","1","b","ELE","stammers4","","","name","and.CONJ name ",""
"223","3","a","ELE","stammers4","GRAHAM a ","2","EMMA ",". ","0"
"223","3","b","ELE","stammers4","name and.CONJ ","","name"," ",""

"224","2","a","ELE","stammers4","[[oedd]] ","1","UM ","[[wneud]] LOT ","2"
"224","2","b","ELE","stammers4","be.V.3S.IMPERF ","","um.IM[or]gum.N.SG+SM","make.V.INFIN+SM lot.N.SG ",""
"224","4","a","ELE","stammers4","UM [[wneud]] ","2","LOT ","efo beiciau mynydd a [[ballu]] . ","5"
"224","4","b","ELE","stammers4","um.IM[or]gum.N.SG+SM make.V.INFIN+SM ","","lot.N.SG","with.PREP bikes.N.M.PL mountain.N.M.SG and.CONJ refuse.V.INFIN+SM  ",""

"227","1","a","ALN","stammers4","","0","SURE ","[[faswn]] i [[nabod]] nhw [[petaswn]] i [[gweld]] nhw . ","8"
"227","1","b","ALN","stammers4","","","sure.ADJ","be.V.1S.PLUPERF.SPOKEN+SM I.PRON.1S know.V.INFIN they.PRON.3P be.V.1S.PLUPERF.HYP I.PRON.1S see.V.INFIN they.PRON.3P  ",""

"228","1","a","ELE","stammers4","","0","WELL ","[[oedd]] hi yn [[gweld]] chdi pan [[oedda]] chdi yn [[wneud]] COFIS_BACH ","11"
"228","1","b","ELE","stammers4","","","well.ADV","be.V.3S.IMPERF she.PRON.F.3S stative.STAT see.V.INFIN you.PRON when.CONJ be.V.2S.PAST.NORTH you.PRON stative.STAT make.V.INFIN+SM name ",""
"228","12","a","ELE","stammers4","WELL [[oedd]] hi yn [[gweld]] chdi pan [[oedda]] chdi yn [[wneud]] ","11","COFIS_BACH ",". ","0"
"228","12","b","ELE","stammers4","well.ADV be.V.3S.IMPERF she.PRON.F.3S stative.STAT see.V.INFIN you.PRON when.CONJ be.V.2S.PAST.NORTH you.PRON stative.STAT make.V.INFIN+SM ","","name"," ",""

"229","1","a","ALN","stammers4","","0","RIGHT ",". ","0"
"229","1","b","ALN","stammers4","","","right.ADJ"," ",""

"230","6","a","ELE","stammers4","ac [[oedd]] hi yn y ","5","CAR ","weithiau ac [[oedd]] plant yn [[cael]] gwersi . ","7"
"230","6","b","ELE","stammers4","and.CONJ be.V.3S.IMPERF she.PRON.F.3S in.PREP the.DET.DEF ","","car.N.SG","times.N.F.PL+SM and.CONJ be.V.3S.IMPERF children.N.M.PL stative.STAT have.V.INFIN lessons.N.F.PL  ",""

"233","1","a","ELE","stammers4","","0","AH ","[[weles]] i ALAN ","3"
"233","1","b","ELE","stammers4","","","ah.IM","see.V.1S.PAST.SPOKEN to.PREP name ",""
"233","4","a","ELE","stammers4","AH [[weles]] i ","3","ALAN ","neithiwr ! ","1"
"233","4","b","ELE","stammers4","ah.IM see.V.1S.PAST.SPOKEN to.PREP ","","name","last night.ADV  ",""

"235","1","a","ALN","stammers4","","0","OH ","na [[dw]] i SURE ","4"
"235","1","b","ALN","stammers4","","","oh.IM","neg.PRT be.V.1S.PRES.SPOKEN I.PRON.1S sure.ADJ ",""
"235","5","a","ALN","stammers4","OH na [[dw]] i ","4","SURE ","[[timod]] [[dw]] i SURE ","4"
"235","5","b","ALN","stammers4","oh.IM neg.PRT be.V.1S.PRES.SPOKEN I.PRON.1S ","","sure.ADJ","know.V.2S.PRES.SPOKEN be.V.1S.PRES.SPOKEN I.PRON.1S sure.ADJ ",""
"235","9","a","ALN","stammers4","SURE [[timod]] [[dw]] i ","4","SURE ","[[dw]] i SURE ","3"
"235","9","b","ALN","stammers4","sure.ADJ know.V.2S.PRES.SPOKEN be.V.1S.PRES.SPOKEN I.PRON.1S ","","sure.ADJ","be.V.1S.PRES.SPOKEN I.PRON.1S sure.ADJ ",""
"235","12","a","ALN","stammers4","SURE [[dw]] i ","3","SURE ","[[wneith]] hi [[fwynhau]] o . ","4"
"235","12","b","ALN","stammers4","sure.ADJ be.V.1S.PRES.SPOKEN I.PRON.1S ","","sure.ADJ","do.V.3S.FUT+SM she.PRON.F.3S enjoy.V.INFIN+SM he.PRON.M.3S.SPOKEN  ",""

"236","1","a","ELE","stammers4","","0","HMM ","MMM ","1"
"236","1","b","ELE","stammers4","","","hmm.IM","mmm.IM ",""
"236","2","a","ELE","stammers4","HMM ","1","MMM ",". ","0"
"236","2","b","ELE","stammers4","hmm.IM ","","mmm.IM"," ",""

"237","3","a","ALN","stammers4","[[dw]] i ","2","JUST ","yn ER ","2"
"237","3","b","ALN","stammers4","be.V.1S.PRES.SPOKEN I.PRON.1S ","","just.ADV[or]just.ADJ","yn.PRT er.IM ",""
"237","5","a","ALN","stammers4","JUST yn ","2","ER ",". ","0"
"237","5","b","ALN","stammers4","just.ADV[or]just.ADJ yn.PRT ","","er.IM"," ",""

"238","1","a","ELE","stammers4","","0","AH ","WELL ","1"
"238","1","b","ELE","stammers4","","","ah.IM","well.ADV ",""
"238","2","a","ELE","stammers4","AH ","1","WELL ","[[mae]] [[mae]] yr plentyn newydd [[gychwyn]] yn BAND ","8"
"238","2","b","ELE","stammers4","ah.IM ","","well.ADV","be.V.3S.PRES be.V.3S.PRES the.DET.DEF child.N.M.SG new.ADJ start.V.INFIN+SM yn.PRT band.N.SG ",""
"238","10","a","ELE","stammers4","WELL [[mae]] [[mae]] yr plentyn newydd [[gychwyn]] yn ","8","BAND ","hŷn . ","1"
"238","10","b","ELE","stammers4","well.ADV be.V.3S.PRES be.V.3S.PRES the.DET.DEF child.N.M.SG new.ADJ start.V.INFIN+SM yn.PRT ","","band.N.SG","older.ADJ  ",""

"239","1","a","ALN","stammers4","","0","AH ","WELL ","1"
"239","1","b","ALN","stammers4","","","ah.IM","well.ADV ",""
"239","2","a","ALN","stammers4","AH ","1","WELL ",". ","0"
"239","2","b","ALN","stammers4","ah.IM ","","well.ADV"," ",""

"240","4","a","ALN","stammers4","[[fydd]] [[fydd]] [[fydd]] ","3","BAND ","BEAUMARIS ","1"
"240","4","b","ALN","stammers4","be.V.3S.FUT+SM be.V.3S.FUT+SM be.V.3S.FUT+SM ","","band.N.SG","name ",""
"240","5","a","ALN","stammers4","BAND ","1","BEAUMARIS ","i_gyd yna . ","2"
"240","5","b","ALN","stammers4","band.N.SG ","","name","all.ADJ there.ADV  ",""

"241","1","a","ELE","stammers4","","0","BEAUMARIS ",". ","0"
"241","1","b","ELE","stammers4","","","name"," ",""

"242","8","a","ELE","stammers4","a [[mae]] o wedi [[gwirioni]] ar bersonoliaeth ","7","ED ",". ","0"
"242","8","b","ELE","stammers4","and.CONJ be.V.3S.PRES he.PRON.M.3S.SPOKEN after.PREP dote.V.INFIN on.PREP personality.N.F.SG+SM ","","name"," ",""

"246","3","a","ALN","stammers4","[[fydd]] y ","2","CREW ","iau i_gyd yna yn [[mynd]] . ","5"
"246","3","b","ALN","stammers4","be.V.3S.FUT+SM the.DET.DEF ","","crew.N.SG","liver.N.M.SG[or]yoke.N.F.SG all.ADJ there.ADV stative.STAT go.V.INFIN  ",""

"247","1","a","ALN","stammers4","","0","WOW ","ED ","1"
"247","1","b","ALN","stammers4","","","wow.IM","name ",""
"247","2","a","ALN","stammers4","WOW ","1","ED ","ti [[ydy]] yr un ! ","4"
"247","2","b","ALN","stammers4","wow.IM ","","name","you.PRON.2S be.V.3S.PRES the.DET.DEF one.NUM  ",""

"248","1","a","ELE","stammers4","","0","MMM ","AH ","1"
"248","1","b","ELE","stammers4","","","mmm.IM","ah.IM ",""
"248","2","a","ELE","stammers4","MMM ","1","AH ","! ","0"
"248","2","b","ELE","stammers4","mmm.IM ","","ah.IM"," ",""

"249","3","a","ALN","stammers4","a [[fydd]] ","2","CREW ","hŷn i_gyd yn [[sefyll]] a [[mynd]] . ","6"
"249","3","b","ALN","stammers4","and.CONJ be.V.3S.FUT+SM ","","crew.N.SG","older.ADJ all.ADJ stative.STAT stand.V.INFIN and.CONJ go.V.INFIN  ",""

"250","1","a","ALN","stammers4","","0","ED ","be ti yn [[wneud]] ? ","4"
"250","1","b","ALN","stammers4","","","name","what.INT you.PRON.2S stative.STAT make.V.INFIN+SM  ",""

"251","1","a","ELE","stammers4","","0","MMM ","CASE ","1"
"251","1","b","ELE","stammers4","","","mmm.IM","case.N.SG ",""
"251","2","a","ELE","stammers4","MMM ","1","CASE ","! ","0"
"251","2","b","ELE","stammers4","mmm.IM ","","case.N.SG"," ",""

"253","2","a","ALN","stammers4","ond ","1","ER ",". ","0"
"253","2","b","ALN","stammers4","but.CONJ ","","er.IM"," ",""

"254","1","a","ELE","stammers4","","0","YEAH ","na [[baswn]] i [[licio]] [[cael]] UM ","6"
"254","1","b","ELE","stammers4","","","yeah.ADV","neg.PRT be.V.1S.PLUPERF.SPOKEN I.PRON.1S like.V.INFIN have.V.INFIN um.IM[or]gum.N.SG+SM ",""
"254","7","a","ELE","stammers4","YEAH na [[baswn]] i [[licio]] [[cael]] ","6","UM ","[[gwybod]] pa GASTER ","3"
"254","7","b","ELE","stammers4","yeah.ADV neg.PRT be.V.1S.PLUPERF.SPOKEN I.PRON.1S like.V.INFIN have.V.INFIN ","","um.IM[or]gum.N.SG+SM","know.V.INFIN which.ADJ gaster.N.SG[or]caster.N.SG+SM ",""
"254","10","a","ELE","stammers4","UM [[gwybod]] pa ","3","GASTER ","i [[roid]] ar y PIANO ","5"
