"Corpus","Filename","Utterance number","Clause number","Location of clause start","Location of clause end","Speaker","Clause","Matrix (verb) language","Linguality of clause","Dependent variable","Linguality of utterance","Mari-Carmen variable","Verb morphology","AoA minority language","AoA majority language","Mother's language","Father's language","Parental input","Primary school language","Secondary school language","Language of education","Identity","Contact1","Contact2","Contact3","Contact4","Contact5","Social network"
"Siarad","fusser13","856","2","6","10","CRI","dydy iddo fo er er ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","856","3","11","11","CRI","wsti ","cym","monoW","ww","monoW","www","know.V.2S.PRES.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","856","4","12","12","CRI","cael ","cym","monoW","ww","monoW","www","have.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","856","5","13","13","CRI","sbario ","cym","monoW","ww","monoW","www","spare.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","856","6","14","29","CRI","dod â ryw flask o o de neu goffee neu rywbeth efo fo ryw bethau felly ","cym","monoW","ww","monoW","www","come.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","856","7","30","30","CRI","dydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","867","1","1","1","CRI","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","867","2","2","2","CRI","dyna ","","monoW","","monoW","www","","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","867","3","3","5","CRI","ydy peth de ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","873","1","1","1","CRI","fysai ","cym","monoW","ww","monoW","www","finger.V.3S.IMPERF+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","873","2","2","2","CRI","fysai ","cym","monoW","ww","monoW","www","finger.V.3S.IMPERF+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","873","3","3","3","CRI","fysai ","cym","monoW","ww","monoW","www","finger.V.3S.IMPERF+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","886","1","1","4","CRI","oh mae nhw wedi ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1108","1","1","5","BEI","welith neb ddim ohono sti ","cym","monoW","ww","monoW","www","see.V.3S.FUT.SPOKEN+SM","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1113","1","1","3","BEI","wyt ti gwybod ","cym","monoW","ww","monoW","www","be.V.2S.PRES=know.V.INFIN","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1113","2","4","6","BEI","bod o yna ","cym","monoW","ww","monoW","www","be.V.INFIN","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1113","3","7","7","BEI","dwyt ","cym","monoW","ww","monoW","www","be.V.2S.PRES.NEG","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1127","1","1","7","BEI","nid oriau mae yn cymryd misoedd blynyddoedd ","cym","monoW","ww","monoW","www","be.V.3S.PRES=take.V.INFIN","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1135","1","1","6","BEI","oh mae yn dibynnu be arall ","cym","monoW","ww","monoW","www","be.V.3S.PRES=depend.V.INFIN","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1135","2","7","9","BEI","wyt ti wneud ","cym","monoW","ww","monoW","www","be.V.2S.PRES=make.V.INFIN+SM","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1135","3","10","10","BEI","dydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1136","1","1","3","BEI","felly mae de ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1172","1","1","3","ANN","nac ydy nag ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1172","2","4","5","ANN","ydy sti ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1173","1","1","2","ANN","nag ydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1174","1","1","4","ANN","dw i yn gweld ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=see.V.INFIN","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1174","2","5","6","ANN","be mae ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1174","3","7","9","ANN","be mae be ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1174","4","10","14","ANN","be mae Crisiant yn feddwl ","cym","monoW","ww","monoW","www","be.V.3S.PRES=think.V.INFIN+SM","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1175","1","1","2","ANN","mae hwn ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1175","2","3","16","ANN","dydy yr un pwyth yna yn codi yn syth gyn ti ffordd yna cyn ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN=lift.V.INFIN","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1175","3","17","17","ANN","cychwyn ","cym","monoW","ww","monoW","www","start.V.INFIN","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1175","4","18","18","ANN","dydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1178","1","1","7","CRI","fan yma oeddwn i yn drio neithiwr ","cym","monoW","ww","monoW","www","be.V.1S.IMPERF=try.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1181","1","1","2","CRI","oeddwn i ","cym","monoW","ww","monoW","www","be.V.1S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1181","2","3","5","CRI","oeddwn i gwneud ","cym","monoW","ww","monoW","www","be.V.1S.IMPERF=make.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1182","1","1","5","CRI","stem stitch ydy o de ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1186","1","1","9","CRI","wedyn oedd yr edau yn dod i_fyny fan yna ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=come.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1187","1","1","10","CRI","oeddwn i yn mynd fel yna ac i fan yna ","cym","monoW","ww","monoW","www","be.V.1S.IMPERF=go.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1187","2","11","14","CRI","wsti a a wedyn ","cym","monoW","ww","monoW","www","know.V.2S.PRES.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1189","1","1","8","ANN","wneud o yn igam_ogam fel hyn ar i_fyny ","cym","monoW","ww","monoW","www","make.V.INFIN+SM","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1189","2","9","10","ANN","oeddet ti ","cym","monoW","ww","monoW","www","be.V.2S.IMPERF.SPOKEN","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1194","1","1","4","ANN","cwbl o'n i wneud ","cym","monoW","ww","monoW","www","make.V.INFIN+SM","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1194","2","5","6","ANN","oedd croesi ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=cross.V.INFIN","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1195","1","1","3","ANN","dw i meddwl ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=think.V.INFIN","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1196","1","1","1","ANN","wsti ","cym","monoW","ww","monoW","www","know.V.2S.PRES.SPOKEN","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1196","2","2","8","ANN","os oes gyn ti dri fan hyn ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF[or]age.N.F.SG","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1196","3","9","15","ANN","dw i yn croesi ar_draws ar_draws ar_draws ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=cross.V.INFIN","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1198","1","1","6","ANN","felly wnes i yr ddwy ochr ","cym","monoW","ww","monoW","www","do.V.1S.PAST.SPOKEN+SM","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1199","1","1","3","CRI","oh yeah mae ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1199","2","4","6","CRI","mae o oh ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1199","3","7","11","CRI","mae o yn daclusach de ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1200","1","1","2","CRI","achos oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1200","2","3","4","CRI","oedd hwnna ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1200","3","5","14","CRI","oedd o yn troi allan yn eithriadol o flêr de ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=turn.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1202","1","1","11","ANN","well mae yn anodd i ti lenwi tu fewn wedyn hefyd ","cym","monoW","ww","monoW","www","be.V.3S.PRES=fill.V.INFIN+SM","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1202","2","12","12","ANN","dydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","3","1","1","1","1","2","1.5","1","1","1","1","1","1","1"
"Siarad","fusser13","1213","1","1","2","CRI","a mae ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1213","2","3","4","CRI","a mae ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1213","3","5","18","CRI","dw i wedi wneud hwn i_gyd un pwyth yn rhy yn rhy uchel i_fyny ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=make.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1214","1","1","12","CRI","nes mae yr rhes yna mynd yn stuck yn y rhes yna ","cym","monoW","ww","monoW","www","be.V.3S.PRES=go.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1215","1","1","12","BEI","be sy yn anhygoel de er bod nhw i_gyd yr un fath ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL=be.V.INFIN","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1215","2","13","16","BEI","mae yr gwahanol liwiau ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1217","1","1","1","CRI","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1219","1","1","2","BEI","nac ydyn ","cym","monoW","ww","monoW","www","be.V.3P.PRES","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1221","1","1","1","BEI","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1230","1","1","9","BEI","mae hwnna i weld yn ysgafnach lawer na hwn ","cym","monoW","ww","monoW","www","be.V.3S.PRES=see.V.INFIN+SM","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1230","2","10","11","BEI","dydy sti ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser13","1247","1","1","2","BEI","nag oes ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF","1","3","1","0","0.5","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","180","1","1","7","AWE","dan ni yn rei garw am cafes ","cym","monoW","ww","monoW","www","be.V.1P.PRES.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","180","2","8","8","AWE","dydan ","cym","monoW","ww","monoW","www","be.V.1P.PRES.NEG[or]be.V.1P.PRES.NEG+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","200","1","1","9","AWE","mae yna lot mwy o um bethau fresh yna ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","200","2","10","10","AWE","does ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF.NEG","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","202","1","1","10","AWE","tua ryw pa fath o bethau oedda chdi yn gwcio ","cym","monoW","ww","monoW","www","be.V.2S.PAST.NORTH=cook.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","211","1","1","3","BEL","ti yn cofnodi ","cym","monoW","ww","monoW","www","record.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","211","2","4","8","BEL","be dan ni yn gael ","cym","monoW","ww","monoW","www","be.V.1P.PRES.SPOKEN=have.V.INFIN+SM","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","211","3","9","9","BEL","bwyta ","cym","monoW","ww","monoW","www","eat.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","211","4","10","16","BEL","be dan ni yn bwyta bob dydd ","cym","monoW","ww","monoW","www","be.V.1P.PRES.SPOKEN=eat.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","213","1","1","14","BEL","so gawson ni pasta efo saws tomato a fennel efo salad avocado a cnau ","cym","biling","wb","biling","wbb","get.V.3P.PAST+SM","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","217","1","1","5","BEL","dw i ddim yn cofio ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=remember.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","219","1","1","9","BEL","ond yn anffodus Cywryd be mae mam yn deud ","cym","monoW","ww","monoW","www","be.V.3S.PRES=say.V.INFIN.SPOKEN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","221","1","1","8","AWE","dan ni ddim yn rei garw am bwdins ","cym","monoW","ww","monoW","www","be.V.1P.PRES.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","222","1","1","4","AWE","well dw i yn ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","224","1","1","7","BEL","na dw i ddim yn wneud nhw ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=make.V.INFIN+SM","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","226","1","1","13","AWE","ond oedd hi digon braf i i er bwyta allan yn fan yna ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=eat.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","226","2","14","14","AWE","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","227","1","1","11","BEL","oedd ni bwyta allan mwy neu lai bob bob bob nos ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=eat.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","229","1","1","9","BEL","oedd ti mynd am dro efo efo dy fam ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=go.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","230","1","1","8","BEL","a sbia be beth oedd yn y cae ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","231","1","1","5","BEL","beth oedd yn y cae ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","235","1","1","10","BEL","ond er aethon ni i er Bécherel sef Gelli_Gandryll yeah ","cym","monoW","ww","monoW","www","go.V.3P.PAST.SPOKEN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","239","1","1","6","AWE","oedd tua deg shop lyfrau yna ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","239","2","7","7","AWE","doedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF.NEG","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","245","1","1","7","AWE","dw i ddim yn cofio pa lyfr ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=remember.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","245","2","8","13","AWE","oedda chi ddarllen ar y pryd ","cym","monoW","ww","monoW","www","be.V.2S.PAST.NORTH=read.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","266","1","1","7","AWE","oh mae yn sôn am y crempog ","cym","monoW","ww","monoW","www","be.V.3S.PRES=mention.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","274","1","1","13","AWE","ar_gyfer hyn wnaeth y computer falu ar_ôl y tro cynta diwrnod cynta yeah ","cym","biling","wb","biling","wbb","do.V.3S.PAST+SM=grind.V.INFIN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","424","1","1","9","BEL","a cawson ni hynny er can mil o weithiau ","cym","monoW","ww","monoW","www","get.V.3P.PAST","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","426","1","1","8","BEL","so oh hon oedd y llun llun gorau ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","429","1","1","6","AWE","mae o isio ffeindio yr llun ","cym","monoW","ww","monoW","www","be.V.3S.PRES=find.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","430","1","1","6","AWE","ond chwarae teg mae o yn ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","431","1","1","9","BEL","ond dw i yn lico yr um celfyddydau Llydaw ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","432","1","1","7","BEL","ond er tro cynta aeth ni yna ","cym","monoW","ww","monoW","www","go.V.3S.PAST","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","432","2","8","10","BEL","aethon ni er ","cym","monoW","ww","monoW","www","go.V.3P.PAST.SPOKEN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","432","3","11","16","BEL","i weld yr um gwaith Henri_Rivière ","cym","monoW","ww","monoW","www","see.V.INFIN+SM","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","432","4","17","18","BEL","sy yn ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","438","1","1","5","BEL","mae rywbeth japanëeg amdano fo ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","441","1","1","3","AWE","dyna ti hwnna ","","monoW","","monoW","www","","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","441","2","4","7","AWE","ydy yr llun de ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","444","1","1","3","AWE","oedd ffefryn fi ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","449","1","1","5","AWE","mae o ar yr um ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","451","1","1","3","BEL","prynon ni hwn ","cym","monoW","ww","monoW","www","buy.V.1P.PAST.SPOKEN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","454","1","1","3","BEL","dw i cofio ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=remember.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","455","1","1","3","BEL","aethon ni yna ","cym","monoW","ww","monoW","www","go.V.3P.PAST.SPOKEN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","456","1","1","7","BEL","aethon ni i farchnad yn y bore ","cym","monoW","ww","monoW","www","go.V.3P.PAST.SPOKEN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","458","1","1","6","BEL","oedd y farchnad yn anferth er ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","478","1","1","13","AWE","fan yna aethon ni ar_ôl Dinan yeah i bentre bach del del del ","cym","monoW","ww","monoW","www","go.V.3P.PAST.SPOKEN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","480","1","1","7","AWE","a wnest ti weld pwll nofio yna ","cym","monoW","ww","monoW","www","do.V.2S.PAST.SPOKEN+SM=see.V.INFIN+SM=swim.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","488","1","1","8","AWE","o'n i ddim cofio na yr un diwrnod ","cym","monoW","ww","monoW","www","remember.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","488","2","9","10","AWE","oedd o ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","508","1","1","4","AWE","dim hwnna ydy o ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","529","1","1","5","AWE","dw i ddim yn cofio ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=remember.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","638","1","1","6","AWE","a be oedd yna fan hyn ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","639","1","1","10","AWE","oedd yna ddim ryw gwningen ac o'n i yn trio ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=try.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","639","2","11","13","AWE","tynnu llun hi ","cym","monoW","ww","monoW","www","take.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","650","1","1","7","AWE","wnest ti ddim dal hi yn diwedd ","cym","monoW","ww","monoW","www","do.V.2S.PAST.SPOKEN+SM=hold.V.INFIN","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","657","1","1","7","AWE","a crempogau faint o grempogau gaethon ni ","cym","monoW","ww","monoW","www","get.V.1P.PAST.SPOKEN+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","659","1","1","4","AWE","a cacenni do Cywryd ","cym","monoW","ww","monoW","www","come.V.1S.PRES.SPOKEN[or]yes.ADV.PAST[or]roof.N.M.SG+SM","1","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser14","664","1","1","8","BEL","ar y ffordd nôl i car penderfynodd Cywryd ","cym","monoW","ww","monoW","www","back.ADV[or]fetch.V.INFIN=decide.V.3S.PAST","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","664","2","9","18","BEL","bod golygfa llawer gwell i chael o yr byd trwy ","cym","monoW","ww","monoW","www","be.V.INFIN=have.V.INFIN+AM","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","664","3","19","22","BEL","edrych arno wyneb i_waered ","cym","monoW","ww","monoW","www","look.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","665","1","1","6","BEL","a be be ti wedi cael ","cym","monoW","ww","monoW","www","have.V.INFIN","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
"Siarad","fusser14","665","2","7","10","BEL","sy yn wyneb i_waered ","cym","monoW","ww","monoW","www","which_is.V.3SP.PRES.REL","5","1","3","3","3","3","3","3","1","1","1","1","1","4","1.6"
